Year,CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
2020,"Salt Lake City, UT",41620,10/25/2020,32,Good,Ozone,49-035-3013,8
2020,"Salt Lake City, UT",41620,10/26/2020,51,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,10/27/2020,63,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,10/28/2020,62,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,10/29/2020,65,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,10/30/2020,52,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,10/31/2020,54,Moderate,PM2.5,49-035-2005,8
2020,"Salt Lake City, UT",41620,11/1/2020,67,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,11/2/2020,68,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,11/3/2020,70,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/4/2020,66,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,11/5/2020,66,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,11/6/2020,66,Moderate,PM2.5,49-045-0004,8
2020,"Salt Lake City, UT",41620,11/7/2020,61,Moderate,PM2.5,49-045-0004,8
2020,"Salt Lake City, UT",41620,11/8/2020,37,Good,Ozone,49-035-3006,8
2020,"Salt Lake City, UT",41620,11/9/2020,35,Good,PM2.5,49-035-2005,8
2020,"Salt Lake City, UT",41620,11/10/2020,42,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/11/2020,32,Good,Ozone,49-035-3013,8
2020,"Salt Lake City, UT",41620,11/12/2020,52,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,11/13/2020,42,Good,NO2,49-035-2005,8
2020,"Salt Lake City, UT",41620,11/14/2020,36,Good,Ozone,49-035-3013,8
2020,"Salt Lake City, UT",41620,11/15/2020,35,Good,NO2,49-035-3013,8
2020,"Salt Lake City, UT",41620,11/16/2020,59,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/17/2020,54,Moderate,PM2.5,49-045-0004,8
2020,"Salt Lake City, UT",41620,11/18/2020,60,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,11/19/2020,35,Good,NO2,49-035-3013,8
2020,"Salt Lake City, UT",41620,11/20/2020,46,Good,PM2.5,49-035-2005,8
2020,"Salt Lake City, UT",41620,11/21/2020,57,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/22/2020,57,Moderate,PM2.5,49-035-3015,8
2020,"Salt Lake City, UT",41620,11/23/2020,70,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/24/2020,49,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/25/2020,46,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/26/2020,31,Good,Ozone,49-035-3014,8
2020,"Salt Lake City, UT",41620,11/27/2020,43,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/28/2020,57,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/29/2020,69,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,11/30/2020,76,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,12/1/2020,42,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/2/2020,45,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/3/2020,59,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,12/4/2020,68,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/5/2020,82,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/6/2020,94,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/7/2020,93,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/8/2020,99,Moderate,PM2.5,49-035-3015,8
2020,"Salt Lake City, UT",41620,12/9/2020,97,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,12/10/2020,106,Unhealthy for Sensitive Groups,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,12/11/2020,69,Moderate,PM2.5,49-035-3015,8
2020,"Salt Lake City, UT",41620,12/12/2020,46,Good,PM2.5,49-035-2005,8
2020,"Salt Lake City, UT",41620,12/13/2020,44,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/14/2020,52,Moderate,PM2.5,49-035-2005,8
2020,"Salt Lake City, UT",41620,12/15/2020,52,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/16/2020,47,Good,PM2.5,49-035-3006,8
2020,"Salt Lake City, UT",41620,12/17/2020,40,Good,NO2,49-035-3006,8
2020,"Salt Lake City, UT",41620,12/18/2020,38,Good,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/19/2020,55,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/20/2020,55,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,12/21/2020,53,Moderate,PM2.5,49-035-3015,8
2020,"Salt Lake City, UT",41620,12/22/2020,34,Good,Ozone,49-035-3013,8
2020,"Salt Lake City, UT",41620,12/23/2020,36,Good,NO2,49-035-3010,8
2020,"Salt Lake City, UT",41620,12/24/2020,55,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/25/2020,71,Moderate,PM2.5,49-035-3010,8
2020,"Salt Lake City, UT",41620,12/26/2020,76,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/27/2020,56,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/28/2020,55,Moderate,PM2.5,49-035-3015,8
2020,"Salt Lake City, UT",41620,12/29/2020,55,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/30/2020,65,Moderate,PM2.5,49-035-4002,8
2020,"Salt Lake City, UT",41620,12/31/2020,65,Moderate,PM2.5,49-035-4002,8
